date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:11:21	41730/41730	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:12%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/js/jquery.magnific-popup.js	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/js/jquery.magnific-popup.js	(from https://duruthemes.com/demo/html/cappa/demo1-light/)
20:11:22	1232/1232	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:12%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/js/YouTubePopUp.js	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/js/YouTubePopUp.js	(from https://duruthemes.com/demo/html/cappa/demo1-light/)
20:11:23	146227/146227	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:12%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/js/select2.js	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/js/select2.js	(from https://duruthemes.com/demo/html/cappa/demo1-light/)
20:11:24	77831/77831	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:12%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/js/datepicker.js	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/js/datepicker.js	(from https://duruthemes.com/demo/html/cappa/demo1-light/)
20:11:25	5010/5010	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:12%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/js/smooth-scroll.min.js	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/js/smooth-scroll.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-light/)
20:11:26	19606/19606	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:12%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/js/custom.js	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/js/custom.js	(from https://duruthemes.com/demo/html/cappa/demo1-light/)
20:11:27	194652/194652	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/bootstrap.min.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/bootstrap.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:28	3351/3351	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/owl.carousel.min.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/owl.carousel.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:29	1013/1013	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/owl.theme.default.min.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/owl.theme.default.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:30	71552/71552	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/animate.min.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/animate.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:31	16417/16417	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/themify-icons.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/themify-icons.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:32	3507/3507	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/flaticon.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/flaticon.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:33	6963/6963	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/magnific-popup.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/magnific-popup.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:34	3010/3010	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/YouTubePopUp.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/YouTubePopUp.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:35	17552/17552	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/select2.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/select2.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:36	1758/1758	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/datepicker.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/datepicker.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:37	9404/9404	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/vegas.slider.min.css	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/vegas.slider.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins.css)
20:11:39	229909/229909	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:15%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/slider/4.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/slider/4.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/index2.html)
20:11:42	201603/201603	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:19%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/rooms/6.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/rooms/6.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/index3.html)
20:11:42	174085/174085	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:18%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/rooms/9.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/rooms/9.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/index3.html)
20:11:49	9895/9895	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:12%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/js/vegas.slider.min.js	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/js/vegas.slider.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-light/index8.html)
20:11:54	323542/323542	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:15%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/slider/5.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/slider/5.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/index14.html)
20:11:55	378956/378956	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:15%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/slider/7.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/slider/7.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/index14.html)
20:11:55	42044/42044	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:18%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/team/2.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/team/2.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/about.html)
20:11:56	33351/33351	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:18%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/team/3.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/team/3.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/about.html)
20:11:57	56378/56378	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:18%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/team/6.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/team/6.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/about.html)
20:12:00	146638/146638	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:19%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/rooms/5.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/rooms/5.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/room-details.html)
20:12:05	295499/295499	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:15%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/restaurant/2.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/restaurant/2.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/restaurant.html)
20:12:06	325952/325952	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:15%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/restaurant/3.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/restaurant/3.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/restaurant.html)
20:12:14	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jun%202024%2017:12:09%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/post2.html	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/post2.74.delayed	(from https://duruthemes.com/demo/html/cappa/demo1-light/spa-wellness.html)
20:12:24	18932235/18932235	---M--	200	added ('OK')	video/webm	date:Sun,%2026%20Feb%202023%2020:08:38%20GMT	https://duruthemes.com/demo/html/cappa/video.webm	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/video.webm	(from https://duruthemes.com/demo/html/cappa/demo1-light/index5.html)
20:12:26	198484/198484	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:18%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/img/rooms/10.jpg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/img/rooms/10.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-light/gallery.html)
20:12:26	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jun%202024%2017:12:26%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/blog2.html	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/blog2.76.delayed	(from https://duruthemes.com/demo/html/cappa/demo1-light/news2.html)
20:12:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jun%202024%2017:12:27%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/post3.html	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/post3.html	(from https://duruthemes.com/demo/html/cappa/demo1-light/post.html)
20:12:31	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jun%202024%2017:12:30%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/owl.video.play.png	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/owl.video.play.png	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/owl.carousel.min.css)
20:12:35	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/themify.eot	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/themify.eot	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/themify-icons.css)
20:12:38	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/themify.eot?	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/themifyd41d.eot	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/themify-icons.css)
20:12:40	18932235/18932235	---M--	200	added ('OK')	video/mp4	date:Sun,%2026%20Feb%202023%2020:08:24%20GMT	https://duruthemes.com/demo/html/cappa/video.mp4	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/video.mp4	(from https://duruthemes.com/demo/html/cappa/demo1-light/index5.html)
20:12:42	56108/56108	---M--	200	added ('OK')	font/woff	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/themify.woff	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/themify.woff	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/themify-icons.css)
20:12:44	78584/78584	---M--	200	added ('OK')	font/ttf	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/themify.ttf	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/themify.ttf	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/themify-icons.css)
20:12:44	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/themify.svg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/themify.svg	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/themify-icons.css)
20:12:46	40686/40686	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.eot	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.eot	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/flaticon.css)
20:12:46	40686/40686	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.eot?	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticond41d.eot	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/flaticon.css)
20:12:47	21312/21312	---M--	200	added ('OK')	font/woff2	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.woff2	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.woff2	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/flaticon.css)
20:12:48	24828/24828	---M--	200	added ('OK')	font/woff	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.woff	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.woff	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/flaticon.css)
20:12:49	40508/40508	---M--	200	added ('OK')	font/ttf	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.ttf	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.ttf	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/flaticon.css)
20:12:51	285661/285661	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2007%20Jan%202024%2000:24:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.svg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/fonts/Flaticon.svg	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/flaticon.css)
20:12:52	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jun%202024%2017:12:52%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/Flaticon.svg	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/Flaticon.84.delayed	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/flaticon.css)
20:12:53	1779/1779	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jan%202024%2000:24:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/close.png	/storage/emulated/0/HTTrack/Websites/hotel2/duruthemes.com/demo/html/cappa/demo1-light/css/plugins/close.png	(from https://duruthemes.com/demo/html/cappa/demo1-light/css/plugins/YouTubePopUp.css)
